Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_2_Left_48,VPWR,li1,6.2100,19.0400,1.799950
PHY_EDGE_ROW_1_Left_47,VPWR,li1,6.2100,13.6000,1.799961
PHY_EDGE_ROW_0_Left_46,VPWR,li1,6.2100,13.6000,1.799961
PHY_EDGE_ROW_45_Right_45,VPWR,li1,131.7900,133.2800,1.799626
PHY_EDGE_ROW_44_Right_44,VPWR,li1,131.7900,133.2800,1.799626
PHY_EDGE_ROW_43_Right_43,VPWR,li1,131.7900,127.8400,1.799481
PHY_EDGE_ROW_42_Right_42,VPWR,li1,131.7900,127.8400,1.799481
PHY_EDGE_ROW_41_Right_41,VPWR,li1,131.7900,122.4000,1.799703
PHY_EDGE_ROW_40_Right_40,VPWR,li1,131.7900,122.4000,1.799703
PHY_EDGE_ROW_39_Right_39,VPWR,li1,131.7900,116.9600,1.799643
PHY_EDGE_ROW_38_Right_38,VPWR,li1,131.7900,116.9600,1.799643
PHY_EDGE_ROW_37_Right_37,VPWR,li1,131.7900,111.5200,1.799625
PHY_EDGE_ROW_36_Right_36,VPWR,li1,131.7900,111.5200,1.799625
PHY_EDGE_ROW_35_Right_35,VPWR,li1,131.7900,106.0800,1.799442
PHY_EDGE_ROW_34_Right_34,VPWR,li1,131.7900,106.0800,1.799442
PHY_EDGE_ROW_33_Right_33,VPWR,li1,131.7900,100.6400,1.799536
PHY_EDGE_ROW_32_Right_32,VPWR,li1,131.7900,100.6400,1.799536
PHY_EDGE_ROW_31_Right_31,VPWR,li1,131.7900,95.2000,1.799583
PHY_EDGE_ROW_30_Right_30,VPWR,li1,131.7900,95.2000,1.799583
PHY_EDGE_ROW_29_Right_29,VPWR,li1,131.7900,89.7600,1.799787
PHY_EDGE_ROW_28_Right_28,VPWR,li1,131.7900,89.7600,1.799787
PHY_EDGE_ROW_27_Right_27,VPWR,li1,131.7900,84.3200,1.799752
PHY_EDGE_ROW_26_Right_26,VPWR,li1,131.7900,84.3200,1.799752
PHY_EDGE_ROW_25_Right_25,VPWR,li1,131.7900,78.8800,1.799824
PHY_EDGE_ROW_24_Right_24,VPWR,li1,131.7900,78.8800,1.799824
PHY_EDGE_ROW_23_Right_23,VPWR,li1,131.7900,73.4400,1.799710
PHY_EDGE_ROW_22_Right_22,VPWR,li1,131.7900,73.4400,1.799710
PHY_EDGE_ROW_21_Right_21,VPWR,li1,131.7900,68.0000,1.799916
PHY_EDGE_ROW_20_Right_20,VPWR,li1,131.7900,68.0000,1.799916
PHY_EDGE_ROW_19_Right_19,VPWR,li1,131.7900,62.5600,1.799933
PHY_EDGE_ROW_18_Right_18,VPWR,li1,131.7900,62.5600,1.799933
PHY_EDGE_ROW_17_Right_17,VPWR,li1,131.7900,57.1200,1.799778
PHY_EDGE_ROW_16_Right_16,VPWR,li1,131.7900,57.1200,1.799778
PHY_EDGE_ROW_15_Right_15,VPWR,li1,131.7900,51.6800,1.799691
PHY_EDGE_ROW_14_Right_14,VPWR,li1,131.7900,51.6800,1.799691
PHY_EDGE_ROW_13_Right_13,VPWR,li1,131.7900,46.2400,1.799653
PHY_EDGE_ROW_12_Right_12,VPWR,li1,131.7900,46.2400,1.799653
PHY_EDGE_ROW_11_Right_11,VPWR,li1,131.7900,40.8000,1.799656
PHY_EDGE_ROW_10_Right_10,VPWR,li1,131.7900,40.8000,1.799656
PHY_EDGE_ROW_9_Right_9,VPWR,li1,131.7900,35.3600,1.799752
PHY_EDGE_ROW_8_Right_8,VPWR,li1,131.7900,35.3600,1.799752
PHY_EDGE_ROW_7_Right_7,VPWR,li1,131.7900,29.9200,1.799835
PHY_EDGE_ROW_6_Right_6,VPWR,li1,131.7900,29.9200,1.799835
PHY_EDGE_ROW_5_Right_5,VPWR,li1,131.7900,24.4800,1.799876
PHY_EDGE_ROW_4_Right_4,VPWR,li1,131.7900,24.4800,1.799876
PHY_EDGE_ROW_3_Right_3,VPWR,li1,131.7900,19.0400,1.799748
PHY_EDGE_ROW_2_Right_2,VPWR,li1,131.7900,19.0400,1.799748
PHY_EDGE_ROW_1_Right_1,VPWR,li1,131.7900,13.6000,1.799797
PHY_EDGE_ROW_0_Right_0,VPWR,li1,131.7900,13.6000,1.799797
_1159_,VPWR,li1,103.0400,100.6400,1.799557
_1158_,VPWR,li1,108.5600,111.5200,1.799635
_1157_,VPWR,li1,42.3200,68.0000,1.799956
_1156_,VPWR,li1,40.9400,73.4400,1.799854
_1155_,VPWR,li1,89.7000,111.5200,1.799663
_1154_,VPWR,li1,100.7400,106.0800,1.799478
_1153_,VPWR,li1,105.3400,116.9600,1.799657
_1152_,VPWR,li1,89.7000,111.5200,1.799663
_1151_,VPWR,li1,105.8000,127.8400,1.799498
_1150_,VPWR,li1,105.8000,122.4000,1.799705
_1149_,VPWR,li1,92.9200,127.8400,1.799525
_1148_,VPWR,li1,102.1200,127.8400,1.799505
_1147_,VPWR,li1,89.7000,122.4000,1.799719
_1146_,VPWR,li1,90.1600,127.8400,1.799532
_1145_,VPWR,li1,76.8200,127.8400,1.799575
_1144_,VPWR,li1,80.5000,122.4000,1.799737
_1143_,VPWR,li1,65.3200,127.8400,1.799630
_1142_,VPWR,li1,74.9800,127.8400,1.799582
_1141_,VPWR,li1,56.1200,127.8400,1.799670
_1140_,VPWR,li1,62.1000,122.4000,1.799786
_1139_,VPWR,li1,46.4600,122.4000,1.799837
_1138_,VPWR,li1,51.5200,127.8400,1.799696
_1137_,VPWR,li1,48.7600,111.5200,1.799787
_1136_,VPWR,li1,47.3800,116.9600,1.799807
_1135_,VPWR,li1,62.5600,111.5200,1.799734
_1134_,VPWR,li1,56.5800,116.9600,1.799767
_1133_,VPWR,li1,75.9000,106.0800,1.799568
_1132_,VPWR,li1,64.8600,111.5200,1.799726
_1131_,VPWR,li1,90.6200,95.2000,1.799616
_1130_,VPWR,li1,77.2800,106.0800,1.799568
_1129_,VPWR,li1,97.5200,84.3200,1.799766
_1128_,VPWR,li1,97.0600,89.7600,1.799796
_1127_,VPWR,li1,79.5800,89.7600,1.799820
_1126_,VPWR,li1,88.3200,84.3200,1.799782
_1125_,VPWR,li1,63.9400,95.2000,1.799682
_1124_,VPWR,li1,74.9800,95.2000,1.799651
_1123_,VPWR,li1,50.1400,95.2000,1.799742
_1122_,VPWR,li1,57.5000,100.6400,1.799686
_1121_,VPWR,li1,37.2600,100.6400,1.799794
_1120_,VPWR,li1,44.1600,100.6400,1.799751
_1119_,VPWR,li1,36.3400,111.5200,1.799845
_1118_,VPWR,li1,36.3400,106.0800,1.799800
_1117_,VPWR,li1,36.3400,127.8400,1.799793
_1116_,VPWR,li1,36.3400,116.9600,1.799859
_1115_,VPWR,li1,23.9200,127.8400,1.799892
_1114_,VPWR,li1,32.2000,127.8400,1.799828
_1113_,VPWR,li1,13.8000,122.4000,1.799938
_1112_,VPWR,li1,19.7800,122.4000,1.799941
_1111_,VPWR,li1,17.4800,111.5200,1.799928
_1110_,VPWR,li1,13.8000,116.9600,1.799932
_1109_,VPWR,li1,17.9400,100.6400,1.799913
_1108_,VPWR,li1,15.6400,106.0800,1.799912
_1107_,VPWR,li1,28.0600,95.2000,1.799860
_1106_,VPWR,li1,28.0600,100.6400,1.799858
_1105_,VPWR,li1,13.3400,95.2000,1.799904
_1104_,VPWR,li1,22.0800,89.7600,1.799961
_1103_,VPWR,li1,16.1000,78.8800,1.799961
_1102_,VPWR,li1,14.2600,84.3200,1.799952
_1101_,VPWR,li1,13.8000,68.0000,1.799970
_1100_,VPWR,li1,14.7200,73.4400,1.799933
_1099_,VPWR,li1,26.6800,73.4400,1.799914
_1098_,VPWR,li1,26.6800,68.0000,1.799970
_1097_,VPWR,li1,35.8800,84.3200,1.799911
_1096_,VPWR,li1,32.2000,78.8800,1.799939
_1095_,VPWR,li1,62.1000,29.9200,1.799878
_1094_,VPWR,li1,63.4800,35.3600,1.799823
_1093_,VPWR,li1,62.1000,13.6000,1.799849
_1092_,VPWR,li1,61.6400,19.0400,1.799827
_1091_,VPWR,li1,52.4400,19.0400,1.799849
_1090_,VPWR,li1,46.9200,13.6000,1.799887
_1089_,VPWR,li1,49.6800,19.0400,1.799857
_1088_,VPWR,li1,49.2200,29.9200,1.799899
_1087_,VPWR,li1,39.5600,35.3600,1.799887
_1086_,VPWR,li1,43.2400,35.3600,1.799875
_1085_,VPWR,li1,39.1000,29.9200,1.799924
_1084_,VPWR,li1,36.8000,19.0400,1.799897
_1083_,VPWR,li1,34.0400,19.0400,1.799907
_1082_,VPWR,li1,24.8400,19.0400,1.799945
_1081_,VPWR,li1,23.9200,19.0400,1.799945
_1080_,VPWR,li1,23.4600,29.9200,1.799966
_1079_,VPWR,li1,25.7600,35.3600,1.799935
_1078_,VPWR,li1,26.6800,35.3600,1.799935
_1077_,VPWR,li1,30.8200,40.8000,1.799870
_1076_,VPWR,li1,13.8000,40.8000,1.799928
_1075_,VPWR,li1,13.3400,35.3600,1.799952
_1074_,VPWR,li1,13.3400,24.4800,1.799975
_1073_,VPWR,li1,13.3400,19.0400,1.799951
_1072_,VPWR,li1,13.3400,13.6000,1.799961
_1071_,VPWR,li1,13.8000,57.1200,1.799959
_1070_,VPWR,li1,23.4600,51.6800,1.799944
_1069_,VPWR,li1,23.0000,46.2400,1.799932
_1068_,VPWR,li1,12.8800,51.6800,1.799941
_1067_,VPWR,li1,17.4800,57.1200,1.799960
_1066_,VPWR,li1,26.6800,57.1200,1.799950
_1065_,VPWR,li1,32.2000,57.1200,1.799934
_1064_,VPWR,li1,36.3400,57.1200,1.799922
_1063_,VPWR,li1,39.5600,51.6800,1.799860
_1062_,VPWR,li1,62.1000,35.3600,1.799823
_1061_,VPWR,li1,115.9200,106.0800,1.799445
_1060_,VPWR,li1,125.5800,127.8400,1.799481
_1059_,VPWR,li1,116.3800,127.8400,1.799487
_1058_,VPWR,li1,126.5000,95.2000,1.799583
_1057_,VPWR,li1,124.6600,89.7600,1.799787
_1056_,VPWR,li1,126.0400,95.2000,1.799583
_1055_,VPWR,li1,126.5000,106.0800,1.799442
_1054_,VPWR,li1,125.5800,111.5200,1.799625
_1053_,VPWR,li1,126.5000,116.9600,1.799643
_1052_,VPWR,li1,124.6600,116.9600,1.799643
_1051_,VPWR,li1,126.5000,133.2800,1.799626
_1050_,VPWR,li1,126.5000,127.8400,1.799481
_1049_,VPWR,li1,121.4400,100.6400,1.799537
_1048_,VPWR,li1,113.6200,95.2000,1.799590
_1047_,VPWR,li1,109.9400,95.2000,1.799594
_1046_,VPWR,li1,77.2800,100.6400,1.799622
_1045_,VPWR,li1,63.4800,95.2000,1.799682
_1044_,VPWR,li1,62.1000,78.8800,1.799890
_1043_,VPWR,li1,65.3200,84.3200,1.799828
_1042_,VPWR,li1,79.5800,78.8800,1.799868
_1041_,VPWR,li1,109.0200,78.8800,1.799832
_1040_,VPWR,li1,113.6200,78.8800,1.799829
_1039_,VPWR,li1,113.6200,84.3200,1.799755
_1038_,VPWR,li1,122.8200,78.8800,1.799825
_1037_,VPWR,li1,126.5000,84.3200,1.799752
_1036_,VPWR,li1,126.5000,78.8800,1.799824
_1035_,VPWR,li1,126.5000,73.4400,1.799710
_1034_,VPWR,li1,113.6200,51.6800,1.799697
_1033_,VPWR,li1,81.4200,46.2400,1.799699
_1032_,VPWR,li1,84.6400,29.9200,1.799855
_1031_,VPWR,li1,87.8600,24.4800,1.799890
_1030_,VPWR,li1,97.0600,24.4800,1.799882
_1029_,VPWR,li1,72.2200,19.0400,1.799804
_1028_,VPWR,li1,73.6000,13.6000,1.799832
_1027_,VPWR,li1,74.9800,13.6000,1.799832
_1026_,VPWR,li1,81.4200,19.0400,1.799788
_1025_,VPWR,li1,90.6200,19.0400,1.799773
_1024_,VPWR,li1,93.8400,13.6000,1.799813
_1023_,VPWR,li1,100.7400,19.0400,1.799761
_1022_,VPWR,li1,109.9400,19.0400,1.799754
_1021_,VPWR,li1,114.0800,24.4800,1.799876
_1020_,VPWR,li1,116.8400,13.6000,1.799800
_1019_,VPWR,li1,121.9000,19.0400,1.799749
_1018_,VPWR,li1,126.5000,13.6000,1.799797
_1017_,VPWR,li1,126.5000,19.0400,1.799748
_1016_,VPWR,li1,126.5000,29.9200,1.799835
_1015_,VPWR,li1,126.5000,35.3600,1.799752
_1014_,VPWR,li1,124.2000,35.3600,1.799752
_1013_,VPWR,li1,126.5000,40.8000,1.799656
_1012_,VPWR,li1,126.5000,46.2400,1.799653
_1011_,VPWR,li1,124.6600,46.2400,1.799653
_1010_,VPWR,li1,111.7800,46.2400,1.799660
_1009_,VPWR,li1,113.6200,40.8000,1.799660
_1008_,VPWR,li1,113.6200,35.3600,1.799758
_1007_,VPWR,li1,102.5800,19.0400,1.799759
_1006_,VPWR,li1,102.5800,24.4800,1.799879
_1005_,VPWR,li1,103.9600,29.9200,1.799843
_1004_,VPWR,li1,107.6400,35.3600,1.799765
_1003_,VPWR,li1,112.7000,62.5600,1.799936
_1002_,VPWR,li1,115.9200,68.0000,1.799917
_1001_,VPWR,li1,120.0600,68.0000,1.799916
_1000_,VPWR,li1,125.1200,62.5600,1.799933
_0999_,VPWR,li1,125.5800,57.1200,1.799778
_0998_,VPWR,li1,126.5000,57.1200,1.799778
_0997_,VPWR,li1,65.7800,51.6800,1.799766
_0996_,VPWR,li1,66.2400,51.6800,1.799766
_0995_,VPWR,li1,65.7800,46.2400,1.799736
_0994_,VPWR,li1,58.8800,51.6800,1.799786
_0993_,VPWR,li1,51.5200,51.6800,1.799807
_0992_,VPWR,li1,48.7600,46.2400,1.799791
_0991_,VPWR,li1,49.2200,51.6800,1.799816
_0990_,VPWR,li1,48.3000,46.2400,1.799791
_0989_,VPWR,li1,105.5700,100.6400,1.799551
_0988_,VPWR,li1,109.7100,106.0800,1.799456
_0987_,VPWR,li1,45.3100,68.0000,1.799954
_0986_,VPWR,li1,46.2300,73.4400,1.799828
_0985_,VPWR,li1,88.5500,106.0800,1.799519
_0984_,VPWR,li1,97.7500,100.6400,1.799567
_0983_,VPWR,li1,106.4900,111.5200,1.799637
_0982_,VPWR,li1,94.9900,111.5200,1.799654
_0981_,VPWR,li1,105.1100,122.4000,1.799705
_0980_,VPWR,li1,109.7100,111.5200,1.799635
_0979_,VPWR,li1,96.8300,133.2800,1.799668
_0978_,VPWR,li1,106.9500,133.2800,1.799647
_0977_,VPWR,li1,91.7700,116.9600,1.799681
_0976_,VPWR,li1,94.5300,122.4000,1.799715
_0975_,VPWR,li1,82.1100,133.2800,1.799708
_0974_,VPWR,li1,81.1900,116.9600,1.799703
_0973_,VPWR,li1,71.0700,122.4000,1.799761
_0972_,VPWR,li1,73.8300,122.4000,1.799754
_0971_,VPWR,li1,59.1100,127.8400,1.799661
_0970_,VPWR,li1,64.1700,127.8400,1.799630
_0969_,VPWR,li1,47.1500,133.2800,1.799830
_0968_,VPWR,li1,50.8300,133.2800,1.799820
_0967_,VPWR,li1,48.0700,111.5200,1.799798
_0966_,VPWR,li1,43.4700,116.9600,1.799820
_0965_,VPWR,li1,63.7100,106.0800,1.799634
_0964_,VPWR,li1,56.3500,111.5200,1.799760
_0963_,VPWR,li1,77.9700,111.5200,1.799692
_0962_,VPWR,li1,67.3900,106.0800,1.799614
_0961_,VPWR,li1,90.8500,95.2000,1.799616
_0960_,VPWR,li1,77.9700,100.6400,1.799617
_0959_,VPWR,li1,100.0500,89.7600,1.799795
_0958_,VPWR,li1,102.3500,89.7600,1.799794
_0957_,VPWR,li1,82.1100,89.7600,1.799815
_0956_,VPWR,li1,89.0100,84.3200,1.799782
_0955_,VPWR,li1,68.7700,95.2000,1.799667
_0954_,VPWR,li1,72.4500,89.7600,1.799834
_0953_,VPWR,li1,55.4300,95.2000,1.799712
_0952_,VPWR,li1,58.1900,95.2000,1.799705
_0951_,VPWR,li1,33.8100,106.0800,1.799818
_0950_,VPWR,li1,45.3100,100.6400,1.799751
_0949_,VPWR,li1,32.4300,116.9600,1.799886
_0948_,VPWR,li1,39.3300,111.5200,1.799831
_0947_,VPWR,li1,37.4900,122.4000,1.799882
_0946_,VPWR,li1,34.2700,122.4000,1.799893
_0945_,VPWR,li1,25.0700,122.4000,1.799933
_0944_,VPWR,li1,41.6300,133.2800,1.799858
_0943_,VPWR,li1,16.7900,116.9600,1.799933
_0942_,VPWR,li1,23.2300,127.8400,1.799892
_0941_,VPWR,li1,17.7100,111.5200,1.799928
_0940_,VPWR,li1,19.5500,116.9600,1.799934
_0939_,VPWR,li1,19.5500,106.0800,1.799915
_0938_,VPWR,li1,16.3300,106.0800,1.799913
_0937_,VPWR,li1,30.1300,89.7600,1.799937
_0936_,VPWR,li1,29.6700,106.0800,1.799849
_0935_,VPWR,li1,16.7900,95.2000,1.799906
_0934_,VPWR,li1,23.2300,89.7600,1.799954
_0933_,VPWR,li1,17.2500,78.8800,1.799963
_0932_,VPWR,li1,19.5500,84.3200,1.799955
_0931_,VPWR,li1,17.2500,62.5600,1.799990
_0930_,VPWR,li1,17.7100,73.4400,1.799935
_0929_,VPWR,li1,30.1300,73.4400,1.799904
_0928_,VPWR,li1,32.4300,68.0000,1.799965
_0927_,VPWR,li1,45.3100,84.3200,1.799883
_0926_,VPWR,li1,41.1700,78.8800,1.799923
_0925_,VPWR,li1,56.3500,29.9200,1.799889
_0924_,VPWR,li1,68.7700,35.3600,1.799813
_0923_,VPWR,li1,71.0700,19.0400,1.799809
_0922_,VPWR,li1,66.9300,24.4800,1.799910
_0921_,VPWR,li1,56.3500,24.4800,1.799923
_0920_,VPWR,li1,39.3300,13.6000,1.799910
_0919_,VPWR,li1,53.1300,24.4800,1.799928
_0918_,VPWR,li1,53.1300,29.9200,1.799892
_0917_,VPWR,li1,43.4700,40.8000,1.799810
_0916_,VPWR,li1,52.2100,35.3600,1.799850
_0915_,VPWR,li1,41.6300,24.4800,1.799945
_0914_,VPWR,li1,42.0900,19.0400,1.799881
_0913_,VPWR,li1,39.3300,19.0400,1.799889
_0912_,VPWR,li1,24.6100,13.6000,1.799955
_0911_,VPWR,li1,19.5500,13.6000,1.799963
_0910_,VPWR,li1,24.1500,24.4800,1.799974
_0909_,VPWR,li1,32.4300,29.9200,1.799940
_0908_,VPWR,li1,36.1100,40.8000,1.799845
_0907_,VPWR,li1,37.4900,40.8000,1.799845
_0906_,VPWR,li1,15.4100,40.8000,1.799929
_0905_,VPWR,li1,8.5100,29.9200,1.799965
_0904_,VPWR,li1,14.0300,24.4800,1.799975
_0903_,VPWR,li1,19.5500,19.0400,1.799952
_0902_,VPWR,li1,18.1700,19.0400,1.799952
_0901_,VPWR,li1,14.9500,62.5600,1.799989
_0900_,VPWR,li1,20.0100,57.1200,1.799961
_0899_,VPWR,li1,28.2900,46.2400,1.799891
_0898_,VPWR,li1,14.0300,40.8000,1.799929
_0897_,VPWR,li1,23.2300,62.5600,1.799988
_0896_,VPWR,li1,32.4300,51.6800,1.799900
_0895_,VPWR,li1,40.2500,62.5600,1.799975
_0894_,VPWR,li1,34.2700,51.6800,1.799890
_0893_,VPWR,li1,40.2500,51.6800,1.799860
_0892_,VPWR,li1,63.2500,40.8000,1.799740
_0891_,VPWR,li1,113.8500,116.9600,1.799650
_0890_,VPWR,li1,107.8700,122.4000,1.799704
_0889_,VPWR,li1,99.1300,122.4000,1.799711
_0888_,VPWR,li1,117.5300,89.7600,1.799789
_0887_,VPWR,li1,120.7500,95.2000,1.799587
_0886_,VPWR,li1,105.5700,95.2000,1.799598
_0885_,VPWR,li1,107.8700,106.0800,1.799460
_0884_,VPWR,li1,126.7300,122.4000,1.799703
_0883_,VPWR,li1,100.5100,122.4000,1.799708
_0882_,VPWR,li1,122.5900,122.4000,1.799703
_0881_,VPWR,li1,99.1300,127.8400,1.799511
_0880_,VPWR,li1,100.5100,122.4000,1.799708
_0879_,VPWR,li1,117.0700,111.5200,1.799628
_0878_,VPWR,li1,119.3700,95.2000,1.799587
_0877_,VPWR,li1,113.8500,89.7600,1.799790
_0876_,VPWR,li1,83.9500,95.2000,1.799631
_0875_,VPWR,li1,64.6300,100.6400,1.799657
_0874_,VPWR,li1,71.0700,84.3200,1.799815
_0873_,VPWR,li1,67.3900,78.8800,1.799883
_0872_,VPWR,li1,80.2700,73.4400,1.799729
_0871_,VPWR,li1,113.3900,73.4400,1.799713
_0870_,VPWR,li1,114.3100,78.8800,1.799829
_0869_,VPWR,li1,113.8500,84.3200,1.799755
_0868_,VPWR,li1,120.7500,84.3200,1.799754
_0867_,VPWR,li1,116.1500,89.7600,1.799789
_0866_,VPWR,li1,117.0700,78.8800,1.799828
_0865_,VPWR,li1,112.9300,68.0000,1.799919
_0864_,VPWR,li1,116.6100,46.2400,1.799657
_0863_,VPWR,li1,86.7100,46.2400,1.799690
_0862_,VPWR,li1,87.1700,29.9200,1.799854
_0861_,VPWR,li1,89.9300,29.9200,1.799852
_0860_,VPWR,li1,91.3100,29.9200,1.799852
_0859_,VPWR,li1,76.1300,19.0400,1.799797
_0858_,VPWR,li1,75.2100,24.4800,1.799902
_0857_,VPWR,li1,76.5900,24.4800,1.799900
_0856_,VPWR,li1,82.1100,13.6000,1.799823
_0855_,VPWR,li1,93.6100,19.0400,1.799770
_0854_,VPWR,li1,107.8700,19.0400,1.799756
_0853_,VPWR,li1,83.9500,13.6000,1.799821
_0852_,VPWR,li1,82.1100,13.6000,1.799823
_0851_,VPWR,li1,98.2100,35.3600,1.799775
_0850_,VPWR,li1,92.2300,35.3600,1.799783
_0849_,VPWR,li1,80.7300,24.4800,1.799895
_0848_,VPWR,li1,96.8300,35.3600,1.799777
_0847_,VPWR,li1,93.6100,35.3600,1.799780
_0846_,VPWR,li1,82.1100,24.4800,1.799895
_0845_,VPWR,li1,94.9900,35.3600,1.799780
_0844_,VPWR,li1,99.5900,35.3600,1.799775
_0843_,VPWR,li1,106.4900,46.2400,1.799664
_0842_,VPWR,li1,107.8700,46.2400,1.799662
_0841_,VPWR,li1,113.8500,57.1200,1.799789
_0840_,VPWR,li1,118.9100,35.3600,1.799755
_0839_,VPWR,li1,101.4300,40.8000,1.799673
_0838_,VPWR,li1,102.8100,40.8000,1.799668
_0837_,VPWR,li1,126.7300,13.6000,1.799797
_0836_,VPWR,li1,100.9700,35.3600,1.799772
_0835_,VPWR,li1,116.6100,24.4800,1.799876
_0834_,VPWR,li1,96.8300,35.3600,1.799777
_0833_,VPWR,li1,113.3900,57.1200,1.799789
_0832_,VPWR,li1,130.4100,62.5600,1.799933
_0831_,VPWR,li1,116.1500,73.4400,1.799712
_0830_,VPWR,li1,107.4100,68.0000,1.799922
_0829_,VPWR,li1,117.0700,57.1200,1.799782
_0828_,VPWR,li1,68.0800,46.2400,1.799728
_0827_,VPWR,li1,67.6200,57.1200,1.799862
_0826_,VPWR,li1,60.4900,51.6800,1.799780
_0825_,VPWR,li1,65.0900,57.1200,1.799866
_0824_,VPWR,li1,65.0900,46.2400,1.799736
_0823_,VPWR,li1,76.1300,51.6800,1.799751
_0822_,VPWR,li1,60.4900,46.2400,1.799753
_0821_,VPWR,li1,74.5200,51.6800,1.799751
_0820_,VPWR,li1,74.5200,46.2400,1.799717
_0819_,VPWR,li1,63.4800,40.8000,1.799740
_0818_,VPWR,li1,50.3700,57.1200,1.799891
_0817_,VPWR,li1,54.2800,46.2400,1.799771
_0816_,VPWR,li1,54.0500,57.1200,1.799885
_0815_,VPWR,li1,41.4000,46.2400,1.799831
_0814_,VPWR,li1,48.3000,40.8000,1.799788
_0813_,VPWR,li1,39.7900,46.2400,1.799831
_0812_,VPWR,li1,43.4700,51.6800,1.799848
_0811_,VPWR,li1,45.7700,51.6800,1.799836
_0810_,VPWR,li1,59.5700,29.9200,1.799882
_0809_,VPWR,li1,102.5800,106.0800,1.799472
_0808_,VPWR,li1,110.6300,106.0800,1.799456
_0807_,VPWR,li1,104.1900,111.5200,1.799640
_0806_,VPWR,li1,104.1900,106.0800,1.799472
_0805_,VPWR,li1,103.7300,100.6400,1.799557
_0804_,VPWR,li1,106.9500,95.2000,1.799596
_0803_,VPWR,li1,40.7100,73.4400,1.799854
_0802_,VPWR,li1,42.3200,68.0000,1.799956
_0801_,VPWR,li1,48.5300,68.0000,1.799951
_0800_,VPWR,li1,97.0600,106.0800,1.799488
_0799_,VPWR,li1,91.7700,106.0800,1.799505
_0798_,VPWR,li1,96.3700,111.5200,1.799654
_0797_,VPWR,li1,94.9900,111.5200,1.799654
_0796_,VPWR,li1,94.5300,106.0800,1.799496
_0795_,VPWR,li1,98.6700,106.0800,1.799488
_0794_,VPWR,li1,103.5000,116.9600,1.799660
_0793_,VPWR,li1,101.8900,111.5200,1.799643
_0792_,VPWR,li1,101.8900,116.9600,1.799666
_0791_,VPWR,li1,105.5700,116.9600,1.799657
_0790_,VPWR,li1,111.0900,116.9600,1.799652
_0789_,VPWR,li1,107.4100,116.9600,1.799655
_0788_,VPWR,li1,107.6400,127.8400,1.799496
_0787_,VPWR,li1,102.8100,122.4000,1.799707
_0786_,VPWR,li1,111.0900,127.8400,1.799493
_0785_,VPWR,li1,102.3500,133.2800,1.799656
_0784_,VPWR,li1,110.1700,127.8400,1.799493
_0783_,VPWR,li1,109.7100,122.4000,1.799704
_0782_,VPWR,li1,91.0800,133.2800,1.799683
_0781_,VPWR,li1,93.6100,133.2800,1.799673
_0780_,VPWR,li1,94.5300,133.2800,1.799673
_0779_,VPWR,li1,95.9100,122.4000,1.799713
_0778_,VPWR,li1,97.2900,127.8400,1.799515
_0777_,VPWR,li1,98.2100,133.2800,1.799662
_0776_,VPWR,li1,87.4000,122.4000,1.799722
_0775_,VPWR,li1,84.8700,122.4000,1.799727
_0774_,VPWR,li1,86.7100,127.8400,1.799547
_0773_,VPWR,li1,93.1500,122.4000,1.799715
_0772_,VPWR,li1,85.7900,116.9600,1.799693
_0771_,VPWR,li1,93.1500,116.9600,1.799681
_0770_,VPWR,li1,80.5000,133.2800,1.799713
_0769_,VPWR,li1,76.1300,122.4000,1.799745
_0768_,VPWR,li1,85.3300,127.8400,1.799547
_0767_,VPWR,li1,82.1100,127.8400,1.799561
_0766_,VPWR,li1,78.4300,133.2800,1.799720
_0765_,VPWR,li1,83.9500,127.8400,1.799554
_0764_,VPWR,li1,69.0000,133.2800,1.799750
_0763_,VPWR,li1,66.4700,127.8400,1.799619
_0762_,VPWR,li1,67.3900,133.2800,1.799757
_0761_,VPWR,li1,67.3900,122.4000,1.799767
_0760_,VPWR,li1,67.8500,122.4000,1.799767
_0759_,VPWR,li1,69.6900,122.4000,1.799761
_0758_,VPWR,li1,53.8200,133.2800,1.799809
_0757_,VPWR,li1,62.3300,133.2800,1.799774
_0756_,VPWR,li1,56.3500,122.4000,1.799805
_0755_,VPWR,li1,64.6300,133.2800,1.799764
_0754_,VPWR,li1,55.8900,133.2800,1.799801
_0753_,VPWR,li1,59.1100,133.2800,1.799783
_0752_,VPWR,li1,43.2400,127.8400,1.799757
_0751_,VPWR,li1,46.2300,127.8400,1.799728
_0750_,VPWR,li1,48.5300,133.2800,1.799830
_0749_,VPWR,li1,50.3700,122.4000,1.799822
_0748_,VPWR,li1,45.7700,127.8400,1.799739
_0747_,VPWR,li1,51.7500,122.4000,1.799822
_0746_,VPWR,li1,46.4600,111.5200,1.799798
_0745_,VPWR,li1,46.2300,116.9600,1.799807
_0744_,VPWR,li1,42.0900,116.9600,1.799832
_0743_,VPWR,li1,48.9900,116.9600,1.799799
_0742_,VPWR,li1,53.5900,111.5200,1.799768
_0741_,VPWR,li1,50.8300,116.9600,1.799792
_0740_,VPWR,li1,62.1000,116.9600,1.799748
_0739_,VPWR,li1,58.6500,111.5200,1.799752
_0738_,VPWR,li1,60.0300,116.9600,1.799760
_0737_,VPWR,li1,65.5500,116.9600,1.799742
